,Location,lat,lng
6742,"Morton, PA",39.9115,-75.3267
6743,"Carlstadt, NJ",40.8247,-74.0613
6744,"Grand Haven, MI",43.0553,-86.2201
6745,"Midwest City, OK",35.463,-97.371
6746,"Jamestown, SC",33.2858,-79.6945
6747,"Mauston, WI",43.7995,-90.0775
6748,"Jessup, MD",39.1488,-76.7772
6749,"Garnavillo, IA",42.8667,-91.2362
6750,"New York Mills, NY",43.1007,-75.2932
6751,"Stanberry, MO",40.2166,-94.5381
6752,"Walworth, WI",42.5305,-88.5939
6753,"Waukee, IA",41.5985,-93.8869
6754,"Abbotsford, WI",44.9435,-90.3174
6755,"Dallas, TX",32.7935,-96.7667
6756,"Lakewood, NY",42.0992,-79.3201
6757,"Tulare, CA",36.1995,-119.34
6758,"Seneca Falls, NY",42.78108,-76.82378
6759,"Bally, PA",40.4004,-75.5875
6760,"West Mifflin, PA",40.3581,-79.9073
6761,"Moriarty, NM",35.0034,-106.0444
6762,"Grafton, OH",41.2809,-82.038
6763,"Searcy, AR",35.2418,-91.7351
6764,"Stantonville, TN",35.1569,-88.4302
6765,"Flatwoods, KY",38.521,-82.7196
6766,"Concord, OH",40.0395,-84.20328
6767,"West Branch, IA",41.6661,-91.3441
6768,"Anadarko, OK",35.065,-98.2443
6769,"Saint Clair, MO",38.6245,-90.15094
6770,"South Houston, TX",29.6611,-95.2285
6771,"Herndon, PA",40.7104,-76.8519
6772,"Piney, AR",34.5024,-93.142
6773,"Dow, IL",39.01338,-90.3415
6774,"Caribou, ME",46.8662,-67.992
6775,"Bullard, TX",32.1451,-95.3196
6776,"Watertown, SD",44.9094,-97.1532
6777,"Prospect, CT",41.50232,-72.97872
6778,"Harrisonburg, VA",38.4362,-78.8735
6779,"Poca, WV",38.4748,-81.8119
6780,"Windsor Mill, MD",39.33288,-76.75942
6781,"Uxbridge, MA",42.07732,-71.62951
6782,"Rocky Mount, NC",35.9685,-77.804
6783,"Washington, GA",33.7355,-82.7426
6784,"Quincy, FL",30.5661,-84.5858
6785,"Walnut Hill, FL",30.88546,-87.50998
6786,"Marion, NC",35.6777,-82.0017
6787,"Evansdale, IA",42.4635,-92.2766
6788,"East Greenbush, NY",42.59091,-73.70179
6789,"Bristol, CT",41.6812,-72.9407
6790,"Sand Springs, OK",36.1353,-96.1283
6791,"Roscoe, IL",42.4256,-89.0084
6792,"Denison, IA",42.0162,-95.3528
6793,"Windcrest, TX",29.515,-98.3818
6794,"Chilton, WI",44.0293,-88.1625
6795,"Milan, TN",35.9126,-88.7554
6796,"Eagle Pass, TX",28.7125,-100.484
6797,"Paw Paw, MI",42.2148,-85.8919
6798,"Ripley, WV",38.8201,-81.7091
6799,"Emeryville, CA",37.8382,-122.2932
6800,"Gardiner, ME",44.191,-69.7921
6801,"Carmi, IL",38.0861,-88.1722
6802,"Carthage, TX",32.1526,-94.3368
6803,"Lenoir City, TN",35.8111,-84.2818
6804,"Bean Station, TN",36.3323,-83.2852
6805,"Pine River, MN",46.7224,-94.3974
6806,"Buchanan, NY",41.2642,-73.9468
6807,"Hutchins, TX",32.6421,-96.7093
6808,"Alcolu, SC",33.7547,-80.2221
6809,"Vandalia, MO",39.308,-91.4892
6810,"Norwood, MA",42.19454,-71.1995
6811,"Hermiston, OR",45.8326,-119.2854
6812,"Northumberland, PA",40.8966,-76.7933
6813,"Spring Lake, MI",43.0733,-86.1944
6814,"Leominster, MA",42.5209,-71.7717
6815,"Palmetto, GA",33.531,-84.6678
6816,"Greenwell Springs, LA",30.57963,-90.99427
6817,"Mcbee, SC",34.46904,-80.2559
6818,"Carrollton, GA",33.5818,-85.0838
6819,"Allensville, PA",40.533,-77.8142
6820,"Alsip, IL",41.6701,-87.7368
6821,"Fortville, IN",39.9246,-85.8466
6822,"Virginia Beach, VA",36.7335,-76.0435
6823,"Ville Platte, LA",30.6901,-92.2746
6824,"Belvidere, IL",42.2543,-88.8649
6825,"Ozark, MO",37.0365,-93.2158
6826,"Jenkinsville, SC",34.3129,-81.2874
6827,"Headland, AL",31.3501,-85.3523
6828,"Portland, IN",40.4376,-84.9833
6829,"Eagle River, WI",45.925,-89.2561
6830,"Hermann, MO",38.6983,-91.4342
6831,"Great Neck, NY",40.8029,-73.7333
6832,"Stow, OH",41.1765,-81.4344
6833,"Hollywood, AL",34.7195,-85.9641
6834,"Maiden, NC",35.5845,-81.224
6835,"Colonial Heights, VA",37.265,-77.3969
6836,"Bowman, GA",34.2051,-83.0309
6837,"Scottsville, TX",32.5317,-94.2464
6838,"Sag Harbor, NY",40.9971,-72.2892
6839,"Laguna Beach, CA",33.5455,-117.7613
6840,"Alice, TX",27.7556,-98.0653
6841,"Uhrichsville, OH",40.4005,-81.3515
6842,"Moravia, NY",42.71257,-76.4216
6843,"Ronkonkoma, NY",40.8037,-73.1246
6844,"Clarks Hill, IN",40.2472,-86.7243
6845,"Pittsburgh, PA",40.4397,-79.9763
6846,"Brownwood, TX",31.7127,-98.9767
6847,"Midvale, UT",40.6148,-111.8927
6848,"Woodville, WI",44.9483,-92.2851
6849,"Lake City, SC",33.8676,-79.7534
6850,"Paulsboro, NJ",39.84,-75.2397
6851,"Monterey, TN",36.1447,-85.2643
6852,"Mattoon, IL",39.4774,-88.3623
6853,"Holly Springs, MS",34.7768,-89.4466
6854,"South Beloit, IL",42.4825,-89.026
6855,"Greenville, WI",44.30026,-88.5365
6856,"Oneida, WI",45.62692,-89.4631
6857,"Centerville, TN",35.8042,-87.4577
6858,"Greenville, IN",38.3716,-85.9826
6859,"Ft Oglethorpe, GA",34.9492,-85.2587
6860,"Christiana, PA",39.9545,-75.997
6861,"San Pablo, CA",37.9629,-122.3426
6862,"Whitewater, WI",42.8372,-88.7341
6863,"North Clarendon, VT",43.5722,-72.9667
6864,"Farmington, NY",43.03201,-77.33221
6865,"Eureka, IL",40.7148,-89.2775
6866,"Essington, PA",39.86206,-75.29713
6867,"Franklin, GA",33.2797,-85.0985
6868,"Bourbon, IN",41.2993,-86.1167
6869,"Camanche, IA",41.7923,-90.277
6870,"Ward Hill, MA",42.19648,-71.87507
6871,"Sharon, PA",41.234,-80.4998
6872,"Monroe, NC",35.0063,-80.5596
6873,"Centerville, OH",39.6339,-84.1449
6874,"Bedford Hills, NY",41.2361,-73.6964
6875,"Cassville, MO",36.6786,-93.8682
6876,"Ty Ty, GA",31.472,-83.6509
6877,"Girard, IL",39.4466,-89.7821
6878,"Bondurant, IA",41.6985,-93.4556
6879,"Freeport, TX",28.9453,-95.3601
6880,"Glassport, PA",40.3261,-79.8861
6881,"Binghamton, NY",42.1014,-75.9093
6882,"Dudley, MA",42.0451,-71.93007
6883,"Tupelo, MS",34.2692,-88.7318
6884,"Whately, MA",42.43981,-72.63481
6885,"Middlesboro, KY",36.60842,-83.71658
6886,"Ontario, OR",44.0259,-116.976
6887,"Sandy, OR",45.3988,-122.2697
6888,"Purcellville, VA",39.1378,-77.711
6889,"Naples, FL",26.1504,-81.7936
6890,"Marysville, MI",42.9084,-82.4806
6891,"Albany, KY",36.6906,-85.1353
6892,"Merced, CA",37.3057,-120.4779
6893,"Olmito, TX",26.0233,-97.5379
6894,"Clive, IA",41.6147,-93.798
6895,"Hart, MI",43.6955,-86.3679
6896,"Mount Vernon, MO",37.105,-93.819
6897,"Port Hueneme, CA",34.1618,-119.2036
6898,"Muskegon, MI",43.2281,-86.2562
6899,"Argos, IN",41.2379,-86.2523
6900,"Williamsport, IN",40.2884,-87.2922
6901,"Addison, MI",41.9862,-84.3491
6902,"Whitehall, WI",44.3605,-91.3377
6903,"Panaca, NV",37.7881,-114.4005
6904,"Darlington, WI",42.6765,-90.1201
6905,"Tiffin, IA",41.7064,-91.6583
6906,"Wedron, IL",41.4387,-88.7745
6907,"North Bend, WA",47.49,-121.7741
6908,"New Milford, CT",41.22232,-73.0565
6909,"Catoosa, OK",36.1834,-95.768
6910,"Freeport, IL",42.2891,-89.6346
6911,"Shoreline, WA",47.7564,-122.3426
6912,"Crows Landing, CA",37.3944,-121.0752
6913,"Ringgold, VA",36.60819,-79.2953
6914,"Barker, NY",43.33006,-78.55475
6915,"Buckingham, PA",40.32372,-75.05989
6916,"Pella, IA",41.4052,-92.9189
6917,"Bow, NH",43.35396,-72.40731
6918,"Texarkana, AR",33.436,-93.9959
6919,"Bainbridge, PA",40.0915,-76.6581
6920,"Heber City, UT",40.48194,-111.42889
6921,"Coloma, WI",44.0387,-89.5311
6922,"Marlboro, NY",41.6047,-73.9772
6923,"Morocco, IN",40.9446,-87.4502
6924,"Mayodan, NC",36.421,-79.9675
6925,"Painesville, OH",41.724,-81.2536
6926,"Cavetown, MD",39.6426,-77.5933
6927,"Forrest, IL",40.7511,-88.4096
6928,"Winter Haven, FL",28.0118,-81.7014
6929,"Picher, OK",52.58759,42.03552
6930,"Somerset, KY",37.0834,-84.6109
6931,"Guntersville, AL",34.3671,-86.2637
6932,"McDonough, GA",33.4397,-84.1505
6933,"Bellwood, IL",41.8829,-87.8762
6934,"Ridgeville, SC",33.09,-80.3071
6935,"The Colony, TX",33.0925,-96.8976
6936,"Belleville, MI",42.2022,-83.4839
6937,"Albany, OH",39.2245,-82.1975
6938,"Shrewsbury, MA",42.29593,-71.71285
6939,"Buena, NJ",39.5282,-74.9448
6940,"Call, TX",30.61298,-93.87407
6941,"Montpelier, VT",44.2659,-72.5717
6942,"Columbia Station, OH",41.31311,-81.94681
6943,"Atlantic, IA",41.3958,-95.0136
6944,"Westland, MI",42.3192,-83.3805
6945,"Central Valley, NY",41.33176,-74.12098
6946,"Endicott, NY",42.098,-76.0639
6947,"Highland, CA",34.1113,-117.165
6948,"Elk Grove, CA",38.4161,-121.3842
6949,"ELIDA, OH",40.78866,-84.20384
6950,"Marcus Hook, PA",39.8131,-75.4165
6951,"WILKES-BARRE, PA",41.24591,-75.88131
6952,"Hatboro, PA",40.1775,-75.1055
6953,"Godfrey, IL",38.9577,-90.2156
6954,"Kingsland, GA",30.8194,-81.7216
6955,"Sebring, FL",27.477,-81.453
6956,"Marshville, NC",34.9865,-80.3685
6957,"Visalia, CA",36.3276,-119.3269
6958,"Loomis, CA",38.8093,-121.1955
6959,"Benicia, CA",38.0725,-122.1526
6960,"Cypress, CA",33.8171,-118.0386
6961,"Gleason, TN",36.2174,-88.6107
6962,"Wurtland, KY",38.5495,-82.7788
6963,"West Alexandria, OH",39.745,-84.5361
6964,"Sebree, KY",37.604,-87.5187
6965,"Stormville, NY",41.57037,-73.74541
6966,"Monticello, IA",42.2298,-91.1861
6967,"Four Oaks, NC",35.4449,-78.4159
6968,"Madison, OH",41.7722,-81.0529
6969,"Ambrose, GA",31.5945,-83.0137
6970,"Edgemere, MD",39.2273,-76.459
6971,"Newberry, FL",29.6382,-82.6061
6972,"FT. SMITH, AR",35.3628,-94.3662
6973,"Weed, CA",41.4127,-122.3816
6974,"Gila Bend, AZ",32.9662,-112.7154
6975,"Blauvelt, NY",41.0689,-73.9545
6976,"North Bergen, NJ",40.94454,-74.07542
6977,"Omaha, NE",41.2627,-96.0529
6978,"Battle Mountain, NV",40.6299,-116.9518
6979,"Chattanooga, TN",35.066,-85.2481
6980,"New Auburn, WI",45.1988,-91.5666
6981,"Marietta, SC",35.03472,-82.49265
6982,"Wright City, MO",38.8341,-91.0399
6983,"Sturgis, MI",41.7991,-85.4184
6984,"Eagle Lake, TX",29.5879,-96.3282
6985,"Milltown, NJ",40.4504,-74.4351
6986,"Maywood, CA",33.9886,-118.1877
6987,"Plainville, CT",41.67454,-72.85816
6988,"Zion, IL",42.4603,-87.8511
6989,"Webb City, MO",37.1412,-94.4676
6990,"Havre de Grace, MD",39.548,-76.1146
6991,"Monroe, WA",47.8595,-121.9851
6992,"Brownsville, TN",35.589,-89.2578
6993,"Westlake, OH",41.4524,-81.9294
6994,"Fruitland, ID",44.0197,-116.922
6995,"Ottawa, KS",38.5996,-95.2636
6996,"Hicksville, NY",40.7637,-73.5245
6997,"Stanford, CA",37.4252,-122.1674
6998,"San Clemente, CA",33.4499,-117.6102
6999,"Kersey, PA",41.357,-78.6101
7000,"Klingerstown, PA",40.6588,-76.6931
7001,"Washingtonville, NY",41.4297,-74.1577
7002,"League City, TX",29.4874,-95.1087
7003,"Parkersburg, WV",39.2623,-81.542
7004,"Mayville, ND",47.4982,-97.3264
7005,"Rantoul, IL",40.3031,-88.1549
7006,"Alpena, SD",44.1829,-98.3683
7007,"Agency Village, SD",45.5796,-97.0782
7008,"Powderly, TX",33.809,-95.505
7009,"Hartford, MI",42.2047,-86.1661
7010,"Mountain Lake, MN",43.9407,-94.9277
7011,"Earlimart, CA",35.8914,-119.2721
7012,"Grifton, NC",35.3795,-77.4281
7013,"Riverview, FL",27.8227,-82.3023
7014,"Cambria, WI",43.5416,-89.1108
7015,"Hull, IA",43.1894,-96.1342
7016,"Plaquemine, LA",30.2833,-91.243
7017,"Bensalem, PA",40.10455,-74.95128
7018,"Oelwein, IA",42.6715,-91.9131
7019,"Carson City, NV",39.1511,-119.7476
7020,"Sebastopol, CA",38.4001,-122.8275
7021,"Glasgow, DE",39.6015,-75.7473
7022,"Tamaqua, PA",40.8033,-75.9344
7023,"Halfmoon, NY",42.82758,-73.7179
7024,"Channelview, TX",29.7914,-95.1144
7025,"North Whitehall Township, PA",40.66676,-75.49991
7026,"Toccoa, GA",34.581,-83.3263
7027,"Galva, IL",41.1689,-90.0375
7028,"Lake Havasu City, AZ",34.5006,-114.3113
7029,"West Rutland, VT",43.59312,-73.04511
7030,"Le Mars, IA",42.781,-96.1733
7031,"Royal Oak, MI",42.5084,-83.1539
7032,"Fife, WA",47.2329,-122.3518
7033,"Joppa, MD",39.43372,-76.35774
7034,"Hazelhurst, GA",31.86963,-82.5943
7035,"Browns Summit, NC",36.21264,-79.71364
7036,"Grandview, MO",38.8802,-94.5227
7037,"Lamar, MO",37.4945,-94.2791
7038,"Stockton, CA",37.9765,-121.3109
7039,"Medina, MN",45.0326,-93.5834
7040,"McKinney, TX",33.2016,-96.667
7041,"Bridgeport, WV",39.3036,-80.2478
7042,"Battle Creek, MI",42.2985,-85.2296
7043,"Pleasanton, TX",28.9642,-98.4957
7044,"Holmen, WI",43.9706,-91.2654
7045,"Bergen, NY",40.94454,-74.07542
7046,"East Troy, WI",42.7846,-88.3973
7047,"Ringwood, IL",42.3973,-88.304
7048,"West Newnan, GA",33.38567,-84.82799
7049,"Laurel Run, PA",41.2195,-75.8446
7050,"Kewanna, IN",41.0194,-86.4125
7051,"Glenville, WV",38.9379,-80.834
7052,"Millbury, MA",42.19398,-71.76007
7053,"Bessemer, AL",33.3712,-86.9728
7054,"Andrews, SC",33.4494,-79.566
7055,"Palatine, IL",42.118,-88.043
7056,"Loxahatchee, FL",26.68368,-80.27977
7057,"Tiffin, OH",41.1165,-83.1805
7058,"Marion, NY",43.1434,-77.18915
7059,"Lakin, KS",37.94,-101.2585
7060,"Hilbert, WI",44.1415,-88.1611
7061,"Winterville, NC",35.5291,-77.4
7062,"New Holland, PA",40.1008,-76.09
7063,"San Juan, TX",26.1903,-98.152
7064,"Bourbonnais, IL",41.183,-87.8784
7065,"Adrian, MI",41.8994,-84.0447
7066,"Bronwood, GA",31.8305,-84.3644
7067,"Kunkletown, PA",40.84787,-75.44824
7068,"Peebles, OH",38.9463,-83.4094
7069,"Roseland, LA",30.7646,-90.5114
7070,"Dalton, MA",42.4737,-73.16621
7071,"Ragland, WV",37.7026,-82.12735
7072,"Guntown, MS",34.4447,-88.6641
7073,"Clintonville, WI",44.6222,-88.7513
7074,"Adams, WI",43.9554,-89.8169
7075,"Attalla, AL",34.005,-86.1039
7076,"Tickfaw, LA",30.5769,-90.4871
7077,"Shenandoah, IA",40.7582,-95.372
7078,"MCCALLA, AL",33.34872,-87.01416
7079,"MT VERNON, IL",38.31727,-88.90312
7080,"Portland, OR",45.5371,-122.65
7081,"Red Hill, PA",40.3771,-75.4838
7082,"Vallejo, CA",38.1125,-122.2342
7083,"Mount Vernon, IN",37.9364,-87.8958
7084,"McAdoo, PA",40.9009,-75.9924
7085,"Norwich, NY",42.5333,-75.5227
7086,"Port Allen, LA",30.4456,-91.2098
7087,"Bridgeton, NJ",39.42734,-75.23408
7088,"Clinton, MO",38.3716,-93.7679
7089,"Park City, KS",37.8101,-97.3256
7090,"Belmont, MI",42.39593,-71.17867
7091,"West Fargo, ND",46.8573,-96.9057
7092,"Kentfield, CA",37.9481,-122.5497
7093,"OTAY MESA, CA",32.56508,-116.99105
7094,"Mauricetown, NJ",39.292,-75.0097
7095,"Arkadelphia, AR",34.1253,-93.0729
7096,"Cumberland, MD",39.6515,-78.7584
7097,"Nicholasville, KY",37.8906,-84.5668
7098,"Carlsbad, NM",32.401,-104.2388
7099,"Sharpsville, IN",40.3797,-86.0869
7100,"Bonner, MT",48.60575,-116.93716
7101,"Canton, SD",43.3032,-96.5848
7102,"Woonsocket, SD",44.0541,-98.2724
7103,"Castroville, CA",36.7649,-121.7534
7104,"Reserve, LA",30.0741,-90.5557
7105,"Reidsville, NC",36.3376,-79.6725
7106,"Shortsville, NY",42.9556,-77.2227
7107,"Maplewood, MN",44.9842,-93.0247
7108,"Oakland Park, FL",26.178,-80.1528
7109,"Brook Park, OH",41.4036,-81.8219
7110,"Braselton, GA",34.1087,-83.8127
7111,"Attleboro, MA",41.9311,-71.295
7112,"Moosup, CT",41.7173,-71.8757
7113,"Dfw Airport, TX",32.89595,-97.0372
7114,"El Centro, CA",32.7865,-115.5595
7115,"Columbia, MS",31.2564,-89.8266
7116,"Evendale, OH",39.2509,-84.4268
7117,"North Liberty, IN",41.5324,-86.428
7118,"Colfax, NC",35.34799,-81.76252
7119,"Spring Valley, NY",41.1151,-74.0486
7120,"Crestone, CO",37.9945,-105.6962
7121,"Bartow, FL",27.8868,-81.8214
7122,"Saraland, AL",30.8479,-88.1004
7123,"Warroad, MN",48.9168,-95.3271
7124,"Fort Edward, NY",43.26702,-73.58456
7125,"Alabaster, AL",33.2198,-86.8225
7126,"Venice, CA",33.99084,-118.46008
7127,"Parchment, MI",42.3277,-85.5667
7128,"Excelsior Springs, MO",39.339,-94.24
7129,"Guilderland Center, NY",42.70202,-73.96624
7130,"Richfield, WI",43.2372,-88.2413
7131,"Chanute, KS",37.6695,-95.4621
7132,"Huntington, NY",40.86815,-73.42568
7133,"Timbuctoo, NJ",40.00317,-74.81405
7134,"Orem, UT",40.2981,-111.6994
7135,"Arlington, VA",38.8786,-77.1011
7136,"New Ringgold, PA",40.6892,-75.9928
7137,"Dingmans Ferry, PA",41.22009,-74.87128
7138,"Rio Rico, AZ",31.4957,-110.9885
7139,"Jefferson, IA",42.0173,-94.3799
7140,"Livermore, KY",37.4919,-87.1343
7141,"Paterson, NJ",40.9147,-74.1624
7142,"Buffalo, NY",42.9018,-78.8487
7143,"Monte Vista, CO",37.5789,-106.1499
7144,"Palmyra, NY",43.06395,-77.23332
7145,"Norton, MA",41.96677,-71.18699
7146,"Coconut grove, FL",25.7126,-80.25699
7147,"Oostburg, WI",43.6237,-87.7888
7148,"Iberia, OH",40.6747,-82.8403
7149,"Norco, CA",33.9252,-117.5498
7150,"Mosinee, WI",44.7874,-89.6839
7151,"Milford, UT",38.3945,-113.0123
7152,"Lincoln, CA",38.8774,-121.2937
7153,"Hotchkiss, CO",38.799,-107.7133
7154,"Newhall, CA",34.38472,-118.53092
7155,"Kinsale, VA",38.02957,-76.58079
7156,"Sharon Hill, PA",39.9075,-75.2679
7157,"Trussville, AL",33.6405,-86.5815
7158,"Bisbee, AZ",31.4126,-109.9178
7159,"Mount Sterling, IL",39.9853,-90.7642
7160,"Diamond Bar, CA",33.9992,-117.8161
7161,"Richmond, UT",41.9231,-111.8076
7162,"Hamlet, NC",34.8892,-79.7099
7163,"Accokeek, MD",38.6745,-77.0023
7164,"Tustin, CA",33.7311,-117.8107
7165,"Conway, SC",33.8401,-79.0431
7166,"Xenia, OH",39.6829,-83.9413
7167,"East York, PA",39.9687,-76.6755
7168,"Kokomo, IN",40.464,-86.1277
7169,"Okmulgee, OK",35.6134,-96.0068
7170,"Red Oak, IA",41.014,-95.225
7171,"Christine, TX",28.7862,-98.4978
7172,"Bayside, WI",43.1827,-87.9017
7173,"Greenwood, LA",32.4359,-93.9643
7174,"Oscoda, MI",44.425,-83.3339
7175,"Waldorf, MD",38.6085,-76.9194
7176,"Riverhead, NY",40.91704,-72.66204
7177,"Acworth, GA",34.0566,-84.6716
7178,"New Castle, PA",40.9956,-80.3458
7179,"Richburg, SC",34.7168,-81.0196
7180,"Erwin, TN",36.1456,-82.4115
7181,"North Baltimore, OH",41.1803,-83.6695
7182,"Chalmette, LA",29.9438,-89.966
7183,"Sunnyvale, CA",37.3836,-122.0255
7184,"Plant City, FL",28.014,-82.1201
7185,"Burbank, CA",34.1879,-118.3235
7186,"Mount Carmel, PA",40.7959,-76.4119
7187,"Clovis, CA",36.8278,-119.683
7188,"Sauget, IL",38.5842,-90.1608
7189,"Spring City, TN",35.6881,-84.8622
7190,"Fraziers Bottom, WV",38.57037,-81.99069
7191,"Margate, FL",26.2466,-80.2119
7192,"Ormond Beach, FL",29.2985,-81.1014
7193,"Alton, VA",38.46401,-76.98275
7194,"Gibson City, IL",40.4665,-88.3788
7195,"Trappe, MD",38.6634,-76.0518
7196,"Greenville, KY",37.2121,-87.178
7197,"Salida, CA",37.7083,-121.0842
7198,"Monclova, OH",41.55866,-83.73299
7199,"Park Hills, MO",37.8211,-90.505
7200,"Bakersfield, CA",35.3529,-119.0359
7201,"Mentone, AL",34.5655,-85.5846
7202,"Hebron, KY",39.0626,-84.709
7203,"Deptford, NJ",39.84234,-75.19629
7204,"Pueblo, CO",38.2701,-104.6114
7205,"Morgan Hill, CA",37.1325,-121.6419
7206,"Greene, NY",42.27652,-74.12271
7207,"East Houston, TX",31.21907,-95.30744
7208,"Lynn Haven, FL",30.2337,-85.637
7209,"Lexington, SC",33.989,-81.2202
7210,"NORTH MIAMI, FL",25.77427,-80.19366
7211,"East Peoria, IL",40.6736,-89.5419
7212,"Bunnell, FL",29.4193,-81.3231
7213,"Winchester, TN",35.1898,-86.1075
7214,"New Century, KS",38.83112,-94.88996
7215,"Hibbing, MN",47.398,-92.9486
7216,"Sicklerville, NJ",39.7452,-74.9934
7217,"California, MD",38.2969,-76.4949
7218,"Center, CO",37.7512,-106.1105
7219,"New Market, AL",34.8892,-86.4226
7220,"Oak Creek, WI",42.8803,-87.9009
7221,"Craigsville, WV",38.3246,-80.645
7222,"Sumas, WA",48.9955,-122.2694
7223,"Arcanum, OH",39.9923,-84.5543
7224,"Rutherford, NJ",40.8203,-74.1057
7225,"Martins Ferry, OH",40.1014,-80.7253
7226,"Moberly, MO",39.4179,-92.4364
7227,"Laingsburg, MI",42.8906,-84.35
7228,"Pelahatchie, MS",32.3148,-89.8083
7229,"Frenchtown, NJ",40.5272,-75.0571
7230,"Ellabell, GA",32.12354,-81.48567
7231,"Johnstown, OH",40.15,-82.6881
7232,"Baldwin, GA",34.486,-83.5497
7233,"Almond, WI",44.2607,-89.4087
7234,"Solway, MN",47.5211,-95.1303
7235,"Lindstrom, MN",45.387,-92.8477
7236,"Limestone, TN",36.22816,-82.63043
7237,"Avon, MA",42.13066,-71.04116
7238,"Mount Washington, KY",38.043,-85.5551
7239,"Farmingville, NY",40.839,-73.0404
7240,"Detroit Lakes, MN",46.806,-95.8449
7241,"Palmdale, CA",34.5944,-118.1057
7242,"Jenks, OK",35.9981,-95.9736
7243,"Lincoln, MA",35.703,-96.88092
7244,"Accomac, VA",37.7196,-75.6673
7245,"Lincoln, DE",38.868,-75.4229
7246,"Dallas, NC",35.3169,-81.183
7247,"Lake Delton, WI",43.5932,-89.7841
7248,"Covina, CA",34.0903,-117.8818
7249,"Manchester, MO",38.583,-90.5064
7250,"Valley, NE",41.3148,-96.3566
7251,"Marengo, IL",42.2299,-88.6163
7252,"Hutchinson, MN",44.8855,-94.3768
7253,"Wilson, AR",35.5661,-90.043
7254,"Warminster, PA",40.20678,-75.09962
7255,"Hebron, IL",42.4652,-88.4344
7256,"East Syracuse, NY",43.0638,-76.0698
7257,"Hooksett, NH",43.09675,-71.46507
7258,"Brooklyn, MI",42.1054,-84.2487
7259,"Tewksbury, MA",42.61065,-71.23422
7260,"Edgerton, OH",41.4493,-84.75
7261,"West Stewartstown, NH",44.9907,-71.5311
7262,"Alpine, AL",33.34872,-86.23859
7263,"GREENDALE, IN",39.11256,-84.86412
7264,"Dania, FL",26.05231,-80.14393
7265,"Rothschild, WI",44.8761,-89.6173
7266,"Schulenburg, TX",29.682,-96.9075
7267,"Dunlap, TN",35.3675,-85.3899
7268,"Chapman, NE",41.0233,-98.1593
7269,"Richfield, MN",44.8763,-93.2829
7270,"Ada, MN",47.2989,-96.5165
7271,"Lecanto, FL",28.8359,-82.488
7272,"Dearborn, MI",42.3127,-83.213
7273,"Bartlett, TN",35.2337,-89.8195
7274,"Port Reading, NJ",40.5685,-74.2469
7275,"West Conshohocken, PA",40.0702,-75.3188
7276,"Red Bud, IL",38.2096,-89.9989
7277,"Benton, AR",34.5776,-92.5713
7278,"Mobile, AL",30.6782,-88.1162
7279,"Madisonville, LA",30.4003,-90.1653
7280,"Santa Monica, CA",34.0235,-118.481
7281,"Seabrook, TX",29.5751,-95.0235
7282,"Rittman, OH",40.9736,-81.785
7283,"Bayside, NY",40.76844,-73.77708
7284,"Piedmont, SD",44.2136,-103.3717
7285,"Whitehall, PA",40.36118,-79.99089
7286,"Cameron, NC",35.3259,-79.254
7287,"Midfield, AL",33.4553,-86.9224
7288,"Butterfield, MN",43.9587,-94.7942
7289,"Pontotoc, MS",34.2531,-89.0091
7290,"Davison, MI",43.0318,-83.5187
7291,"Elk River, MN",45.3314,-93.567
7292,"Patchogue, NY",40.7621,-73.0185
7293,"Folkston, GA",30.8392,-82.0073
7294,"Skaneateles, NY",42.94701,-76.4291
7295,"Boone, IA",42.0531,-93.877
7296,"Morganfield, KY",37.6869,-87.8878
7297,"Boyceville, WI",45.0427,-92.0384
7298,"Evansville, WI",42.7781,-89.2967
7299,"Krugerville, TX",33.279,-96.988
7300,"Normal, IL",40.5217,-88.9884
7301,"Lyndhurst, VA",38.022,-78.9516
7302,"Temple Hills, MD",38.8106,-76.9495
7303,"Green Forest, AR",36.3347,-93.431
7304,"Oakdale, LA",30.8158,-92.6542
7305,"Newburgh, NY",41.50343,-74.01042
7306,"Mora, MN",45.8768,-93.2914
7307,"Montezuma, GA",32.2997,-84.0246
7308,"Pasadena, TX",29.6575,-95.1498
7309,"Cedar Hill, TX",32.581,-96.9591
7310,"Enterprise, AL",31.3275,-85.8463
7311,"Danville, IL",40.1426,-87.6111
7312,"Fabens, TX",31.5136,-106.1521
7313,"Monroe, NJ",39.68623,-74.99517
7314,"Bloomfield, KY",37.9122,-85.314
7315,"Perth Amboy, NJ",40.5202,-74.2724
7316,"Wapato, WA",46.4437,-120.4215
7317,"North Collins, NY",42.49367,-78.85142
7318,"Waldron, AR",34.9022,-94.0953
7319,"Cambridge, OH",40.0221,-81.5869
7320,"Coachella, CA",33.6905,-116.143
7321,"Absecon, NJ",39.4229,-74.4944
7322,"Lewistown, PA",40.5964,-77.573
7323,"Lincoln, IL",40.1508,-89.372
7324,"Saukville, WI",43.3847,-87.9439
7325,"Moscow Mills, MO",38.94,-90.9254
7326,"South Brunswick Township, NJ",40.43899,-74.53515
7327,"Scranton, PA",41.4044,-75.6649
7328,"Garland, TX",32.91,-96.6304
7329,"Palmetto, FL",27.5251,-82.5749
7330,"Lewis Center, OH",40.1984,-83.01018
7331,"Tully, NY",42.79812,-76.10937
7332,"Durant, MS",33.0799,-89.8566
7333,"Olathe, KS",38.8833,-94.82
7334,"Wharton, NJ",40.8998,-74.5808
